163,9,Foraging,Foraging,Adult,{},{12;10},[5868.246454112232;31162.740352481604;-13104.046426206827]
163,10,Foraging,Foraging,Adult,{12},{12;9},[11675.953003384173;29862.40171892941;-14652.113715820014]
163,12,Foraging,Foraging,Adult,{10},{10;9},[9862.642644822598;30321.53632120788;-14000.547646284103]
164,9,Foraging,Foraging,Adult,{},{12;10},[5868.246454112232;31162.740352481604;-13104.046426206827]
164,10,Foraging,Foraging,Adult,{12},{12;9},[11613.383423484862;29813.11237694323;-14662.161019720137]
164,12,Foraging,Foraging,Adult,{10},{10;9},[9862.642644822598;30321.53632120788;-14000.547646284103]
165,9,Foraging,Foraging,Adult,{},{12;10;13},[5868.246454112232;31162.740352481604;-13104.046426206827]
165,10,Foraging,Foraging,Adult,{12;13},{12;13;9},[11528.336384162307;29807.59950144589;-14642.37596258521]
165,12,Foraging,Foraging,Adult,{10;13},{10;13;9},[9862.642644822598;30321.53632120788;-14000.547646284103]
165,13,Moving,Foraging,Adult,{12;10},{12;10;9},[12079.410086267628;32517.663019023836;-12585.978969655]
166,9,Foraging,Foraging,Adult,{},{12;10;13},[5868.246454112232;31162.740352481604;-13104.046426206827]
166,10,Foraging,Foraging,Adult,{12;13},{12;13;9},[11426.627390682697;29762.301929354668;-14644.807578027248]
166,12,Foraging,Foraging,Adult,{10;13},{10;13;9},[9878.558012325317;30361.759980276227;-13977.23281433992]
166,13,Moving,Foraging,Adult,{12;10},{12;10;9},[13338.014317676425;31060.754708215594;-14194.32039412111]
167,9,Foraging,Foraging,Adult,{},{12;13},[5868.246454112232;31162.740352481604;-13104.046426206827]
167,12,Foraging,Foraging,Adult,{13},{13;9},[9878.558012325317;30361.759980276227;-13977.23281433992]
167,13,Moving,Foraging,Adult,{12},{12;9},[11384.282689530402;29852.53113593161;-14587.693320449442]
168,9,Foraging,Foraging,Adult,{},{12},[5868.246454112232;31162.740352481604;-13104.046426206827]
168,12,Foraging,Foraging,Adult,{},{9},[9878.558012325317;30361.759980276227;-13977.23281433992]
169,9,Foraging,Foraging,Adult,{},{12},[5868.246454112232;31162.740352481604;-13104.046426206827]
169,12,Foraging,Foraging,Adult,{},{9},[9878.558012325317;30361.759980276227;-13977.23281433992]
170,9,Foraging,Foraging,Adult,{},{12},[5868.246454112232;31162.740352481604;-13104.046426206827]
170,12,Foraging,Foraging,Adult,{},{9},[9878.558012325317;30361.759980276227;-13977.23281433992]
171,9,Foraging,Foraging,Adult,{},{12},[5868.246454112232;31162.740352481604;-13104.046426206827]
171,12,Foraging,Foraging,Adult,{},{9},[9878.558012325317;30361.759980276227;-13977.23281433992]
172,9,Foraging,Foraging,Adult,{},{12},[5868.246454112232;31162.740352481604;-13104.046426206827]
172,12,Foraging,Foraging,Adult,{},{9},[9878.558012325317;30361.759980276227;-13977.23281433992]
173,9,Foraging,Foraging,Adult,{13},{12;13},[5868.246454112232;31162.740352481604;-13104.046426206827]
173,12,Foraging,Foraging,Adult,{13},{13;9},[9878.558012325317;30361.759980276227;-13977.23281433992]
173,13,Moving,Foraging,Adult,{12;9},{12;9},[8586.534664753824;29187.153875255957;-14554.15734925773]
174,9,Foraging,Foraging,Adult,{13},{12;13},[5868.246454112232;31162.740352481604;-13104.046426206827]
174,12,Foraging,Foraging,Adult,{13},{13;9},[9862.642644822598;30321.53632120788;-14000.547646284103]
174,13,Moving,Foraging,Adult,{12;9},{12;9},[7761.217822298408;29843.95984433219;-14048.14378933236]
175,9,Foraging,Foraging,Adult,{13},{12;13},[5868.246454112232;31162.740352481604;-13104.046426206827]
175,12,Foraging,Foraging,Adult,{13},{13;9},[9862.642644822598;30321.53632120788;-14000.547646284103]
175,13,Moving,Foraging,Adult,{12;9},{12;9},[8170.535687878262;30331.486523002386;-13773.265466453508]
176,9,Foraging,Foraging,Adult,{13},{12;13},[5868.246454112232;31162.740352481604;-13104.046426206827]
176,12,Foraging,Foraging,Adult,{13},{13;9},[9862.642644822598;30321.53632120788;-14000.547646284103]
176,13,Moving,Foraging,Adult,{12;9},{12;9},[8170.535687878262;30331.486523002386;-13773.265466453508]
177,9,Foraging,Foraging,Adult,{13},{12;13},[5868.246454112232;31162.740352481604;-13104.046426206827]
177,12,Dig burrow,Foraging,Adult,{13},{13;9},[9800.99395182915;30373.2220120579;-13966.208523767069]
177,13,Dig burrow,Foraging,Adult,{12;9},{12;9},[8001.639181178529;30306.001019775867;-13773.971420175396]
178,9,Foraging,Foraging,Adult,{13},{12;13},[5868.246454112232;31162.740352481604;-13104.046426206827]
178,12,Dig burrow,Foraging,Adult,{13},{13;9},[9740.801080085337;30430.017834417522;-13934.04480849579]
178,13,Dig burrow,Foraging,Adult,{12;9},{12;9},[7738.27910496667;30235.131650637835;-13782.993728863075]
179,9,Foraging,Foraging,Adult,{12;13},{12;13},[5868.246454112232;31162.740352481604;-13104.046426206827]
179,12,Dig burrow,Foraging,Adult,{13;9},{13;9},[9593.588968396187;30467.937813401222;-13878.614601552486]
179,13,Dig burrow,Foraging,Adult,{12;9},{12;9},[7570.583194656298;30211.77036582865;-13785.401798083447]
180,9,Foraging,Foraging,Adult,{12;13},{12;13},[5868.246454112232;31162.740352481604;-13104.046426206827]
180,12,Dig burrow,Foraging,Adult,{13;9},{13;9},[9414.314921021461;30419.835956335068;-13868.450373530388]
180,13,Dig burrow,Foraging,Adult,{12;9},{12;9},[7482.319288700819;30185.463517602533;-13801.733986299485]
181,9,Moving,Foraging,Adult,{12;13},{12;13},[5457.078361700289;31132.971489485353;-13112.028790002689]
181,12,Dig burrow,Foraging,Adult,{13;9},{13;9},[9269.884944320656;30468.22423577495;-13817.368812462315]
181,13,Dig burrow,Foraging,Adult,{12;9},{12;9},[7482.319288700819;30185.463517602533;-13801.733986299485]
182,9,Moving,Foraging,Adult,{13},{12;13},[4701.9977384922095;31255.659558024257;-13254.564817336388]
182,12,Dig burrow,Foraging,Adult,{13},{13;9},[9190.43766566366;30473.43652176857;-13803.810525529087]
182,13,Dig burrow,Foraging,Adult,{12;9},{12;9},[7482.319288700819;30185.463517602533;-13801.733986299485]
183,9,Foraging,Foraging,Adult,{13},{12;13},[4701.9977384922095;31255.659558024257;-13254.564817336388]
183,12,Foraging,Foraging,Adult,{13},{13;9},[9167.919417280704;30523.167097762227;-13777.316697416827]
183,13,Dig burrow,Foraging,Adult,{12;9},{12;9},[7482.319288700819;30185.463517602533;-13801.733986299485]
184,9,Foraging,Foraging,Adult,{13},{12;13},[4701.9977384922095;31255.659558024257;-13254.564817336388]
184,12,Foraging,Foraging,Adult,{13},{13;9},[9060.483866930008;30673.640296459198;-13686.210676312447]
184,13,Foraging,Foraging,Adult,{12;9},{12;9},[7521.125995054841;30181.96312125027;-13806.721865616739]
185,9,Foraging,Foraging,Adult,{13},{12;13},[4690.387917527929;31213.643653586507;-13277.751375317574]
185,12,Foraging,Foraging,Adult,{13},{13;9},[8911.214816268533;30819.67989397049;-13587.164773449302]
185,13,Foraging,Foraging,Adult,{12;9},{12;9},[7521.125995054841;30181.96312125027;-13806.721865616739]
186,9,Foraging,Foraging,Adult,{13},{12;13},[4654.477043780964;31236.33590125665;-13280.784301698208]
186,12,Foraging,Foraging,Adult,{13},{13;9},[8728.573427259922;30882.581871271133;-13536.22661934793]
186,13,Foraging,Foraging,Adult,{12;9},{12;9},[7521.125995054841;30181.96312125027;-13806.721865616739]
187,9,Foraging,Foraging,Adult,{13},{12;13},[4642.230854307301;31182.908776052296;-13300.758206047118]
187,12,Foraging,Foraging,Adult,{13},{13;9},[8880.46296621859;30962.93551273644;-13508.277288062498]
187,13,Foraging,Foraging,Adult,{12;9},{12;9},[7557.862649038434;30176.93685464561;-13810.971025504172]
188,9,Foraging,Foraging,Adult,{13},{12;13},[4642.230854307301;31182.908776052296;-13300.758206047118]
188,12,Foraging,Foraging,Adult,{13},{13;9},[8920.232662022114;30960.4505392313;-13513.946654736996]
188,13,Foraging,Foraging,Adult,{12;9},{12;9},[7557.862649038434;30176.93685464561;-13810.971025504172]
189,9,Foraging,Foraging,Adult,{13},{12;13},[4642.230854307301;31182.908776052296;-13300.758206047118]
189,12,Foraging,Foraging,Adult,{13},{13;9},[8957.007007859647;30948.312962800264;-13516.901354469359]
189,13,Foraging,Foraging,Adult,{12;9},{12;9},[7557.862649038434;30176.93685464561;-13810.971025504172]
190,9,Foraging,Foraging,Adult,{13},{12;13},[4630.778234912548;31139.94506091252;-13325.077747517265]
190,12,Dig burrow,Foraging,Adult,{13},{13;9},[9013.344043483958;30984.34930704534;-13496.9818320442]
190,13,Foraging,Foraging,Adult,{12;9},{12;9},[7557.862649038434;30176.93685464561;-13810.971025504172]
191,9,Foraging,Foraging,Adult,{13},{12;13},[4630.778234912548;31139.94506091252;-13325.077747517265]
191,12,Dig burrow,Foraging,Adult,{13},{13;9},[9123.37707558088;31058.54242495075;-13459.143576519564]
191,13,Foraging,Foraging,Adult,{12;9},{12;9},[7595.970163527876;30170.993248209357;-13815.417729590088]
192,9,Foraging,Foraging,Adult,{13},{12;13},[4621.229797016829;31100.681433171034;-13349.503693632782]
192,12,Dig burrow,Foraging,Adult,{13},{13;9},[9232.597916826606;31129.516870185733;-13419.585792846978]
192,13,Foraging,Foraging,Adult,{12;9},{12;9},[7595.970163527876;30170.993248209357;-13815.417729590088]
193,9,Foraging,Foraging,Adult,{13},{12;13},[4621.229797016829;31100.681433171034;-13349.503693632782]
193,12,Foraging,Foraging,Adult,{13},{13;9},[9286.563515795395;31161.8237899635;-13398.99248583708]
193,13,Foraging,Foraging,Adult,{12;9},{12;9},[7595.970163527876;30170.993248209357;-13815.417729590088]
194,9,Foraging,Foraging,Adult,{13},{12;13},[4621.229797016829;31100.681433171034;-13349.503693632782]
194,12,Foraging,Foraging,Adult,{13},{13;9},[9248.028353996575;31169.57656059414;-13393.732454296201]
194,13,Foraging,Foraging,Adult,{12;9},{12;9},[7635.498927772045;30166.99721312523;-13822.358637869358]
195,9,Foraging,Foraging,Adult,{13},{12;13},[4621.229797016829;31100.681433171034;-13349.503693632782]
195,12,Foraging,Foraging,Adult,{13},{13;9},[9223.420791015029;31214.984839469194;-13362.422160290182]
195,13,Foraging,Foraging,Adult,{12;9},{12;9},[7635.498927772045;30166.99721312523;-13822.358637869358]
196,9,Foraging,Foraging,Adult,{13},{12;13},[4621.229797016829;31100.681433171034;-13349.503693632782]
196,12,Foraging,Foraging,Adult,{13},{13;9},[9223.420791015029;31214.984839469194;-13362.422160290182]
196,13,Foraging,Foraging,Adult,{12;9},{12;9},[7635.498927772045;30166.99721312523;-13822.358637869358]
197,9,Foraging,Foraging,Adult,{13},{12;13},[4621.229797016829;31100.681433171034;-13349.503693632782]
197,12,Foraging,Foraging,Adult,{13},{13;9},[9341.249086633325;31194.971192792058;-13377.341320432723]
197,13,Foraging,Foraging,Adult,{12;9},{12;9},[7674.325635024346;30164.19289363362;-13827.700291371904]
198,9,Low sitting/standing (stationary),Foraging,Adult,{13},{12;13},[4621.229797016829;31100.681433171034;-13349.503693632782]
198,12,Foraging,Foraging,Adult,{13},{13;9},[9302.075283795595;31200.39338888973;-13372.404746454209]
198,13,Foraging,Foraging,Adult,{12;9},{12;9},[7674.325635024346;30164.19289363362;-13827.700291371904]
199,9,Foraging,Foraging,Adult,{13},{12;13},[4461.789843183011;31130.02901417017;-13379.432796947658]
199,12,Foraging,Foraging,Adult,{13},{13;9},[9302.075283795595;31200.39338888973;-13372.404746454209]
199,13,Foraging,Foraging,Adult,{12;9},{12;9},[7674.325635024346;30164.19289363362;-13827.700291371904]
200,9,Foraging,Foraging,Adult,{13},{12;13},[4316.796119846404;31212.31024201773;-13391.59090209566]
200,12,Foraging,Foraging,Adult,{13},{13;9},[9302.075283795595;31200.39338888973;-13372.404746454209]
200,13,Foraging,Foraging,Adult,{12;9},{12;9},[7713.232249595225;30162.09509371221;-13833.318573705852]
201,9,Foraging,Foraging,Adult,{},{12;10},[4153.722474206239;31208.40348918736;-13407.680555101484]
201,10,Foraging,Foraging,Adult,{12},{12;9},[10497.891394736245;29781.575629079714;-14421.026443432085]
201,12,Foraging,Foraging,Adult,{10},{10;9},[9302.075283795595;31200.39338888973;-13372.404746454209]
202,9,Foraging,Foraging,Adult,{13},{12;10;13},[3990.544617081061;31206.09824103117;-13423.530663823709]
202,10,Foraging,Foraging,Adult,{12;13},{12;13;9},[10541.695692755282;29789.75964823924;-14433.131365277804]
202,12,Foraging,Foraging,Adult,{10;13},{10;13;9},[9302.075283795595;31200.39338888973;-13372.404746454209]
202,13,Foraging,Foraging,Adult,{12;10;9},{12;10;9},[7610.4761007227935;30325.237587528303;-13712.46511337161]
203,9,Foraging,Foraging,Adult,{13},{12;10;13},[3903.3951125545427;31186.761215712875;-13444.844792516902]
203,10,Foraging,Foraging,Adult,{12},{12;13;9},[10541.695692755282;29789.75964823924;-14433.131365277804]
203,12,Foraging,Foraging,Adult,{10;13},{10;13;9},[9302.075283795595;31200.39338888973;-13372.404746454209]
203,13,Moving,Foraging,Adult,{12;9},{12;10;9},[5662.471641361713;31570.02610731125;-12839.429431438446]
204,9,Foraging,Foraging,Adult,{13},{12;10;13},[3903.3951125545427;31186.761215712875;-13444.844792516902]
204,10,Foraging,Foraging,Adult,{12},{12;9},[10541.695692755282;29789.75964823924;-14433.131365277804]
204,12,Foraging,Foraging,Adult,{10},{10;13;9},[9355.086510457098;31232.384419955313;-13351.022066898644]
204,13,Moving,Foraging,Adult,{9},{12;9},[2305.158741439227;33839.029657803476;-11876.435773290694]
205,9,Foraging,Foraging,Adult,{},{12;10},[3903.3951125545427;31186.761215712875;-13444.844792516902]
205,10,Foraging,Foraging,Adult,{12},{12;9},[10643.028612630442;29837.76575347036;-14430.224219076335]
205,12,Foraging,Foraging,Adult,{10},{10;9},[9355.086510457098;31232.384419955313;-13351.022066898644]
205,13,Moving,Foraging,Adult,{},{},[-3195.565948139876;37135.28806117177;-10360.178049769253]
206,9,Foraging,Foraging,Adult,{},{12;10},[3864.3739429505076;31197.54090559669;-13443.479846354574]
206,10,Foraging,Foraging,Adult,{12},{12;9},[10722.067581711337;29832.89136519283;-14444.17411090061]
206,12,Foraging,Foraging,Adult,{10},{10;9},[9413.154976954684;31272.466845683753;-13331.719653438777]
207,9,Foraging,Foraging,Adult,{},{12;10},[3827.940371274948;31208.307218551636;-13441.66155052185]
207,10,Foraging,Foraging,Adult,{12},{12;9},[10862.101251104847;29874.647057700902;-14446.317439851351]
207,12,Foraging,Foraging,Adult,{10},{10;9},[9469.985085487366;31317.71121406555;-13316.110745429993]
208,9,Foraging,Foraging,Adult,{},{12;10},[3817.892992824316;31171.045075654984;-13468.07713508606]
208,10,Foraging,Foraging,Adult,{12},{12;9},[10902.649521784857;29875.17246337235;-14454.727796324529]
208,12,Foraging,Foraging,Adult,{10},{10;9},[9469.985085487366;31317.71121406555;-13316.110745429993]
209,9,Foraging,Foraging,Adult,{},{12;10},[3817.892992824316;31171.045075654984;-13468.07713508606]
209,10,Foraging,Foraging,Adult,{12},{12;9},[10902.649521784857;29875.17246337235;-14454.727796324529]
209,12,Foraging,Foraging,Adult,{10},{10;9},[9429.824172220193;31320.33879954368;-13310.388557896018]
210,9,Foraging,Foraging,Adult,{},{12;10},[3778.1440067631193;31166.85665263608;-13459.653112195432]
210,10,Foraging,Foraging,Adult,{12},{12;9},[10902.649521784857;29875.17246337235;-14454.727796324529]
210,12,Foraging,Foraging,Adult,{10},{10;9},[9351.839899353683;31337.177873566747;-13302.349044889212]
211,9,Foraging,Foraging,Adult,{},{12;10},[3738.344781112857;31170.719434298575;-13456.230492010713]
211,10,Foraging,Foraging,Adult,{12},{12;9},[10942.630407495424;29872.325063750148;-14461.503773025237]
211,12,Foraging,Foraging,Adult,{10},{10;9},[9313.770677901804;31347.230194076896;-13298.257250733674]
212,9,Foraging,Foraging,Adult,{},{12;10},[3738.344781112857;31170.719434298575;-13456.230492010713]
212,10,Foraging,Foraging,Adult,{12},{12;9},[10983.208198219538;29871.358262337744;-14469.815797496587]
212,12,Foraging,Foraging,Adult,{10},{10;9},[9275.213969944976;31355.450527941808;-13294.908760505728]
212,13,Moving,Foraging,Adult,{},{},[-11441.56322829146;38220.89169408381;-9077.887566144578]
213,9,Foraging,Foraging,Adult,{},{12;10},[3689.8697129245847;31132.485590301454;-13475.739540433511]
213,10,Foraging,Foraging,Adult,{12},{12;9},[10983.208198219538;29871.358262337744;-14469.815797496587]
213,12,Foraging,Foraging,Adult,{10},{10;9},[9196.918355990201;31372.276780083776;-13286.81889262423]
213,13,Moving,Foraging,Adult,{},{},[-8239.840907484293;37211.54496523738;-10276.676558198407]
214,9,Foraging,Foraging,Adult,{13},{12;10;13},[3651.5536776408553;31139.962014004588;-13472.37824139651]
214,10,Foraging,Foraging,Adult,{12},{12;9},[10983.208198219538;29871.358262337744;-14469.815797496587]
214,12,Foraging,Foraging,Adult,{10},{10;13;9},[9158.001791387796;31379.999849244952;-13282.534784555435]
214,13,Moving,Foraging,Adult,{9},{12;9},[2734.343225002289;33604.736347198486;-11992.468677520752]
215,9,Foraging,Foraging,Adult,{},{12;10;13},[3651.5536776408553;31139.962014004588;-13472.37824139651]
215,10,Foraging,Foraging,Adult,{12;13},{12;13;9},[11024.063014292158;29872.316272150725;-14479.111950266175]
215,12,Foraging,Foraging,Adult,{10;13},{10;13;9},[9120.503823235631;31386.906176373363;-13278.520476177335]
215,13,Moving,Foraging,Adult,{12;10},{12;10;9},[8561.982197114266;29973.076788868755;-14037.976167918183]
216,9,Foraging,Foraging,Adult,{},{12;10;13},[3817.892992824316;31171.045075654984;-13468.07713508606]
216,10,Foraging,Foraging,Adult,{12;13},{12;13;9},[11065.456024382263;29874.45445632562;-14488.524616600946]
216,12,Foraging,Foraging,Adult,{10;13},{10;13;9},[9083.03983669728;31399.294903624803;-13275.085317151621]
216,13,Moving,Foraging,Adult,{12;10},{12;10;9},[11399.207260051742;29233.919454030693;-14933.842360358685]
217,9,Foraging,Foraging,Adult,{},{12;10},[3913.608870320022;31225.833308815956;-13419.877922326326]
217,10,Foraging,Foraging,Adult,{12;13},{12;13;9},[11065.456024382263;29874.45445632562;-14488.524616600946]
217,12,Foraging,Foraging,Adult,{10},{10;13;9},[9003.294105172157;31412.337454646826;-13266.608070105314]
217,13,Moving,Foraging,Adult,{10},{12;10},[13931.219317913055;29316.66289871931;-15613.49200746417]
218,9,Foraging,Foraging,Adult,{},{12;10},[4038.8663110136986;31245.302660942078;-13404.213731527328]
218,10,Foraging,Foraging,Adult,{12;13},{12;13;9},[11065.456024382263;29874.45445632562;-14488.524616600946]
218,12,Foraging,Foraging,Adult,{10},{10;13;9},[8904.984791606665;31367.40371112898;-13275.57680840604]
218,13,Moving,Foraging,Adult,{10},{12;10},[13908.725369155407;29355.818627499044;-15581.12016318366]
219,9,Foraging,Foraging,Adult,{},{12;10},[4077.178848597221;31231.691247638315;-13405.79550491646]
219,10,Foraging,Foraging,Adult,{12;13},{12;13;9},[10983.208198219538;29871.358262337744;-14469.815797496587]
219,12,Foraging,Foraging,Adult,{10},{10;13;9},[8758.182073883712;31298.595169216394;-13267.263263136148]
