Time,ID,Behaviour,Zone,Meerkat type,Close_neighbours,Distant_neighbours,Coordinates
60,10,Low sitting/standing (stationary),Sand Area,Adult,{},{15;6;14},[40346.3190138191;52189.631828546524;16385.09543101117]
60,14,Playfight,Sand Area,Adult,{},{10;15},[33696.28858810663;52394.65751418471;15120.92802079767]
60,15,Playfight,Sand Area,Adult,{},{10;14},[38043.43788662553;52382.99307450652;20268.252001404762]
60,1,Raised Guarding (Vigilant),Mound,Adult,{},{},[-6768.008745238185;25257.41584149003;-12553.178154081106]
61,5,Playfight,Sand Area,Adult,{},{},[0.0;0.0;0.0]
61,6,Playfight,Sand Area,Adult,{},{},[58875.007563740015;51098.407802954316;30968.80439249426]
61,10,Low sitting/standing (stationary),Sand Area,Adult,{0},{0;15},[40604.54930615425;52184.560252308846;16263.362504780293]
61,14,Playfight,Sand Area,Adult,{},{15},[30659.891974136233;52972.557904049754;14594.033721577376]
61,15,Playfight,Sand Area,Adult,{},{0;10;14},[36531.658737026155;52360.924279905856;19839.36536747217]
61,0,Low sitting/standing (stationary),Sand Area,Adult,{10},{10;15},[41936.12213998288;52130.32088714838;16556.587683770806]
61,1,Raised Guarding (Vigilant),Mound,Adult,{},{},[-6808.892090573907;25281.681120365858;-12568.828610345721]
62,10,Low sitting/standing (stationary),Sand Area,Adult,{0},{0;15},[41337.29218325019;52161.7890130803;16716.310889776796]
62,14,Playfight,Sand Area,Adult,{},{15},[30216.266436070204;53030.56956863403;14423.650141872466]
62,15,Playfight,Sand Area,Adult,{},{0;10;14},[36032.844310738146;52330.39028350264;19095.328411743045]
62,0,Low sitting/standing (stationary),Sand Area,Adult,{10},{10;15},[42352.56540515274;52098.54988317937;16299.43784289807]
62,1,Raised Guarding (Vigilant),Mound,Adult,{},{},[-6808.892090573907;25281.681120365858;-12568.828610345721]
63,6,Moving,Sand Area,Adult,{},{},[29568.18468889594;63770.28141902387;42497.946353286505]
63,10,Low sitting/standing (stationary),Sand Area,Adult,{0},{0;15},[42032.52152940631;52125.75355899334;16642.16431165114]
63,14,Playfight,Sand Area,Adult,{},{15},[30443.302842140198;53016.242117643356;14442.807802855968]
63,15,Playfight,Sand Area,Adult,{},{0;10;14},[36846.74634158611;52330.19321578741;18599.414078205824]
63,0,Low sitting/standing (stationary),Sand Area,Adult,{10},{10;15},[43093.99914604053;52053.707715421915;16828.94776804559]
63,1,Raised Guarding (Vigilant),Mound,Adult,{},{},[-6808.892090573907;25281.681120365858;-12568.828610345721]
64,10,Low sitting/standing (stationary),Sand Area,Adult,{0},{0},[41980.96733210236;52110.45722538978;16111.683996723965]
64,15,Playfight,Sand Area,Adult,{},{},[34036.88032157719;52319.87028429657;17964.802733018994]
64,0,Sunbathe,Sand Area,Adult,{10},{10},[43098.04622769356;52051.861231803894;16904.31516098976]
64,1,Raised Guarding (Vigilant),Mound,Adult,{},{},[-6808.892090573907;25281.681120365858;-12568.828610345721]
65,10,Low sitting/standing (stationary),Sand Area,Adult,{0},{0;15},[41514.90146300942;52109.3901610747;15906.889409331605]
65,15,Playfight,Sand Area,Adult,{},{10},[33954.045828580856;52318.14599323273;17956.152121067047]
65,0,Sunbathe,Sand Area,Adult,{10},{10},[42917.319070100784;52061.546991825104;16883.88697397709]
65,1,Raised Guarding (Vigilant),Mound,Adult,{},{},[-6808.892090573907;25281.681120365858;-12568.828610345721]
66,10,Low sitting/standing (stationary),Sand Area,Adult,{0},{0;15},[40883.456828698516;52164.77791015804;15256.254761140794]
66,14,Playfight,Sand Area,Adult,{},{15},[29836.00031399727;53203.63732767105;14211.276736617088]
66,15,Playfight,Sand Area,Adult,{},{10;14},[34013.277759969234;52296.99369418621;17810.49650542438]
66,0,Sunbathe,Sand Area,Adult,{10},{10},[42917.319070100784;52061.546991825104;16883.88697397709]
66,1,Raised Guarding (Vigilant),Mound,Adult,{},{},[-6808.892090573907;25281.681120365858;-12568.828610345721]
67,10,Low sitting/standing (stationary),Sand Area,Adult,{0},{0;15},[40881.23236390948;52169.16869366169;15184.62904371135]
67,14,Playfight,Sand Area,Adult,{},{15},[29940.131105128676;53276.9823833853;13671.457329852507]
67,15,Playfight,Sand Area,Adult,{},{10;14},[34072.63317191601;52275.814195632935;17666.852186977863]
67,0,Sunbathe,Sand Area,Adult,{10},{10},[42917.319070100784;52061.546991825104;16883.88697397709]
67,1,Raised Guarding (Vigilant),Mound,Adult,{},{},[-6808.892090573907;25281.681120365858;-12568.828610345721]
68,10,Low sitting/standing (stationary),Sand Area,Adult,{0},{0;15},[40966.60605919361;52171.79434251785;15046.12636655569]
68,14,Playfight,Sand Area,Adult,{},{15},[30175.063763558865;53308.1945412159;12918.061941891909]
68,15,Playfight,Sand Area,Adult,{},{10;14},[33737.44679537788;52282.044721681625;17409.642880527303]
68,0,Sunbathe,Sand Area,Adult,{10},{10},[42917.319070100784;52061.546991825104;16883.88697397709]
68,1,Raised Guarding (Vigilant),Mound,Adult,{},{},[-6808.892090573907;25281.681120365858;-12568.828610345721]
69,10,Allogroom,Sand Area,Adult,{0},{0},[41041.67743618786;52161.3083126843;14905.455498563126]
69,15,Playfight,Sand Area,Adult,{},{},[30884.794479694217;52966.97106988728;16480.28255484253]
69,0,Sunbathe,Sand Area,Adult,{10},{10},[42917.319070100784;52061.546991825104;16883.88697397709]
69,1,Raised Guarding (Vigilant),Mound,Adult,{},{},[-6808.892090573907;25281.681120365858;-12568.828610345721]
70,10,Allogroom,Sand Area,Adult,{0},{0},[40904.47668296099;52155.25898194313;15701.806325428188]
70,15,Playfight,Sand Area,Adult,{},{},[30862.57607638836;52988.791653871536;15618.790777683258]
70,0,Sunbathe,Sand Area,Adult,{10},{10},[42917.319070100784;52061.546991825104;16883.88697397709]
70,1,Raised Guarding (Vigilant),Mound,Adult,{},{},[-6808.892090573907;25281.681120365858;-12568.828610345721]
71,10,Allogroom,Sand Area,Adult,{0},{0},[40913.82548730075;52156.19505792856;15850.011314824224]
71,15,Playfight,Sand Area,Adult,{},{},[27698.784475810826;53661.51431882754;9432.290407618508]
71,0,Sunbathe,Sand Area,Adult,{10},{10},[42917.319070100784;52061.546991825104;16883.88697397709]
71,1,Raised Guarding (Vigilant),Mound,Adult,{},{},[-6808.892090573907;25281.681120365858;-12568.828610345721]
72,10,Allogroom,Sand Area,Adult,{0},{0},[40913.82548730075;52156.19505792856;15850.011314824224]
72,14,Playfight,Sand Area,Adult,{15},{15},[27904.634960999712;53468.38554182649;9833.385195355862]
72,15,Playfight,Sand Area,Adult,{14},{14},[26683.761543873698;54671.20758352429;9503.803407844156]
72,0,Sunbathe,Sand Area,Adult,{10},{10},[42917.319070100784;52061.546991825104;16883.88697397709]
72,1,Raised Guarding (Vigilant),Mound,Adult,{},{},[-6808.892090573907;25281.681120365858;-12568.828610345721]
73,10,Allogroom,Sand Area,Adult,{0},{0},[40913.82548730075;52156.19505792856;15850.011314824224]
73,14,Moving,Sand Area,Adult,{15},{15},[29480.52294512093;53260.14932616055;9915.841543989256]
73,15,Moving,Sand Area,Adult,{14},{14},[26664.258067809045;54324.412039510906;8968.448359068483]
73,0,Sunbathe,Sand Area,Adult,{10},{10},[42917.319070100784;52061.546991825104;16883.88697397709]
73,1,Raised Guarding (Vigilant),Mound,Adult,{},{},[-6808.892090573907;25281.681120365858;-12568.828610345721]
74,10,Allogroom,Sand Area,Adult,{0},{0},[40913.82548730075;52156.19505792856;15850.011314824224]
74,14,Moving,Sand Area,Adult,{},{},[32345.88158866763;52724.67606511712;12080.449025340378]
74,15,Moving,Sand Area,Adult,{},{},[24642.303803265095;59087.37611863017;9255.927291482687]
74,0,Sunbathe,Sand Area,Adult,{10},{10},[42917.319070100784;52061.546991825104;16883.88697397709]
74,1,Raised Guarding (Vigilant),Mound,Adult,{},{},[-6808.892090573907;25281.681120365858;-12568.828610345721]
75,14,Moving,Sand Area,Adult,{},{0},[38453.748279064894;52283.825097605586;15968.345279131085]
75,15,Moving,Sand Area,Adult,{},{},[24290.00814884901;59761.24781501293;8722.345420449972]
75,0,Sunbathe,Sand Area,Adult,{},{14},[42917.319070100784;52061.546991825104;16883.88697397709]
75,1,Raised Guarding (Vigilant),Mound,Adult,{},{},[-6808.892090573907;25281.681120365858;-12568.828610345721]
76,14,Moving,Sand Area,Adult,{},{0},[36740.46499943733;52309.25192284584;15712.318872451782]
76,15,Moving,Sand Area,Adult,{},{},[23876.17753680423;60521.75119096413;8715.900213707238]
76,0,Sunbathe,Sand Area,Adult,{},{14},[42917.319070100784;52061.546991825104;16883.88697397709]
76,1,Raised Guarding (Vigilant),Mound,Adult,{},{},[-6808.892090573907;25281.681120365858;-12568.828610345721]
77,10,Allogroom,Sand Area,Adult,{0},{0;14},[40561.11827651411;52165.45378533006;15813.006772307679]
77,14,Moving,Sand Area,Adult,{},{10},[34793.95176821947;52336.628959685564;14861.4092342183]
77,15,Moving,Sand Area,Adult,{},{},[22532.74066918716;63473.83703515679;9396.861472373828]
77,0,Sunbathe,Sand Area,Adult,{10},{10},[42917.319070100784;52061.546991825104;16883.88697397709]
77,1,Raised Guarding (Vigilant),Mound,Adult,{},{},[-6808.892090573907;25281.681120365858;-12568.828610345721]
78,10,Allogroom,Sand Area,Adult,{0},{0},[40648.472051247954;52162.85958956182;15820.411643624306]
78,14,Playfight,Sand Area,Adult,{},{},[25459.47437866032;56998.97435247898;10482.09886387363]
78,15,Playfight,Sand Area,Adult,{},{},[22239.876420408487;64340.277941048145;10458.865202024579]
78,0,Allogroom,Sand Area,Adult,{10},{10},[42917.319070100784;52061.546991825104;16883.88697397709]
78,1,Raised Guarding (Vigilant),Mound,Adult,{},{},[-6808.892090573907;25281.681120365858;-12568.828610345721]
79,10,Allogroom,Sand Area,Adult,{0},{0},[40648.472051247954;52162.85958956182;15820.411643624306]
79,14,Playfight,Sand Area,Adult,{},{15},[24167.23255443573;63018.0602684021;11732.001119732857]
79,15,Playfight,Sand Area,Adult,{},{14},[19328.432695157826;67115.40650729835;9948.808215955272]
79,0,Allogroom,Sand Area,Adult,{10},{10},[42917.319070100784;52061.546991825104;16883.88697397709]
79,1,Raised Guarding (Vigilant),Mound,Adult,{},{},[-6808.892090573907;25281.681120365858;-12568.828610345721]
80,10,Allogroom,Sand Area,Adult,{0},{0},[40641.52407408506;52161.21326137334;15746.862720668316]
80,14,Playfight,Sand Area,Adult,{},{},[16461.622664246708;68379.0114236772;11748.745937339962]
80,0,Allogroom,Sand Area,Adult,{10},{10},[42917.319070100784;52061.546991825104;16883.88697397709]
80,1,Raised Guarding (Vigilant),Mound,Adult,{},{},[-6808.892090573907;25281.681120365858;-12568.828610345721]
81,10,Allogroom,Sand Area,Adult,{0},{0},[40637.25976140052;52161.88533502072;15671.883120397106]
81,14,Playfight,Sand Area,Adult,{},{15},[16373.921265760437;67797.06615664065;9305.85776710324]
81,15,Playfight,Sand Area,Adult,{},{14},[16087.01552502904;65528.725417684764;5241.119285803288]
81,0,Allogroom,Sand Area,Adult,{10},{10},[42840.29389361292;52079.452903576195;16878.309244459495]
81,1,Raised Guarding (Vigilant),Mound,Adult,{},{},[-6808.892090573907;25281.681120365858;-12568.828610345721]
82,10,Allogroom,Sand Area,Adult,{0},{0},[40907.4445284009;52155.17971931398;15773.589031828567]
82,14,Playfight,Sand Area,Adult,{},{15},[17726.956834733486;67072.06675034761;8703.558821946383]
82,15,Playfight,Sand Area,Adult,{},{14},[16460.422815069556;65391.89618489146;5246.337659206241]
82,18,Moving,Sand Area,Adult,{},{},[0.0;0.0;0.0]
82,0,Allogroom,Sand Area,Adult,{10},{10},[42917.319070100784;52061.546991825104;16883.88697397709]
82,1,Raised Guarding (Vigilant),Mound,Adult,{},{},[-6851.261074244976;25310.473842024803;-12586.734607160091]
83,10,Allogroom,Sand Area,Adult,{0},{0},[41274.06979262829;52135.35486677289;16108.783287703991]
83,14,Playfight,Sand Area,Adult,{15},{15},[18639.007243672386;66692.98298308253;8620.193746257573]
83,15,Playfight,Sand Area,Adult,{14},{14},[17285.431973814964;65111.839975871146;5420.29196283035]
83,0,Allogroom,Sand Area,Adult,{10},{10},[43098.04622769356;52051.861231803894;16904.31516098976]
83,1,Raised Guarding (Vigilant),Mound,Adult,{},{},[-6851.261074244976;25310.473842024803;-12586.734607160091]
84,10,Allogroom,Sand Area,Adult,{0},{0},[41274.06979262829;52135.35486677289;16108.783287703991]
84,14,Playfight,Sand Area,Adult,{},{15},[21654.548420488834;65612.3855369091;10850.282510310411]
84,15,Playfight,Sand Area,Adult,{},{14},[18464.106528921053;65320.57239324972;6605.420163368806]
84,0,Allogroom,Sand Area,Adult,{10},{10},[43269.91509389877;52041.369567871094;16845.976947069168]
84,1,Raised Guarding (Vigilant),Mound,Adult,{},{},[-6851.261074244976;25310.473842024803;-12586.734607160091]
85,10,Allogroom,Sand Area,Adult,{},{},[41196.12976506725;52149.65727252141;16102.749333315529]
85,14,Playfight,Sand Area,Adult,{},{15},[23765.058301014826;64889.750204607844;13075.967047438957]
85,15,Playfight,Sand Area,Adult,{},{14},[20644.304561894387;64982.552376665175;8685.841426322237]
85,19,Dig burrow,Right Sand Area,Adult,{},{},[0.0;0.0;0.0]
85,20,Moving,Mound,Adult,{},{},[-19364.282199658453;40891.39831631631;-12664.899050259963]
85,1,Raised Guarding (Vigilant),Mound,Adult,{},{},[-6851.261074244976;25310.473842024803;-12586.734607160091]
86,10,Allogroom,Sand Area,Adult,{},{},[41196.12976506725;52149.65727252141;16102.749333315529]
86,14,Playfight,Sand Area,Adult,{},{15},[24218.118610344827;63593.28102108836;12229.35233257711]
86,15,Playfight,Sand Area,Adult,{},{14},[21746.25930415839;63793.920622348785;8600.8796729967]
86,19,Dig burrow,Right Sand Area,Adult,{},{},[71749.15156686306;46724.209909170866;21515.76637417078]
86,20,Moving,Mound,Adult,{},{},[-32674.22125685215;68353.71590316296;-18212.566306706518]
86,1,Raised Guarding (Vigilant),Mound,Adult,{},{},[-6851.261074244976;25310.473842024803;-12586.734607160091]
87,10,Allogroom,Sand Area,Adult,{},{},[41105.83910495043;52151.698986932635;16091.894143082201]
87,14,Playfight,Sand Area,Adult,{15},{15},[24341.275947701186;60716.575202181935;9987.816054461524]
87,15,Playfight,Sand Area,Adult,{14},{14},[23188.599543571472;60336.76653909683;7147.676066160202]
87,19,Dig burrow,Right Sand Area,Adult,{},{},[71507.72099590302;46565.92443010211;21367.66736072302]
87,21,Moving,Sand Area,Adult,{},{},[0.0;0.0;0.0]
87,20,Moving,Mound,Adult,{},{},[-33091.19428548962;69614.97261601686;-12842.047849042341]
87,1,Raised Guarding (Vigilant),Mound,Adult,{},{},[-6851.261074244976;25310.473842024803;-12586.734607160091]
88,10,Allogroom,Sand Area,Adult,{},{},[41105.83910495043;52151.698986932635;16091.894143082201]
88,14,Playfight,Sand Area,Adult,{15},{15},[24705.21585291624;59434.67651003599;9605.817110434175]
88,15,Playfight,Sand Area,Adult,{14},{14},[23625.325703650713;59235.23981770873;6988.464396525174]
88,19,Dig burrow,Right Sand Area,Adult,{},{},[23416.26920557022;15242.368657708168;6970.557841658592]
88,20,Moving,Around Mound,Adult,{},{},[-28544.19813027233;70692.3885781169;813.4090716287028]
88,1,Raised Guarding (Vigilant),Mound,Adult,{},{},[-6851.261074244976;25310.473842024803;-12586.734607160091]
89,10,Allogroom,Sand Area,Adult,{},{},[41105.83910495043;52151.698986932635;16091.894143082201]
89,15,Playfight,Sand Area,Adult,{},{},[24903.238880217075;58970.68131065369;10450.293103002012]
89,19,Dig burrow,Right Sand Area,Adult,{},{},[0.0;0.0;0.0]
89,20,Moving,Sand Area,Adult,{},{},[-3119.076470553875;69508.24597358704;7839.098940990865]
89,1,Raised Guarding (Vigilant),Mound,Adult,{},{},[-6897.252205967903;25352.247967481613;-12611.090205550194]
90,10,Allogroom,Sand Area,Adult,{},{},[41105.83910495043;52151.698986932635;16091.894143082201]
90,15,Playfight,Sand Area,Adult,{},{},[24552.092167571187;60035.650507986546;9602.26108744368]
90,19,Dig burrow,Right Sand Area,Adult,{},{},[0.0;0.0;0.0]
90,20,Moving,Sand Area,Adult,{},{},[11542.412355732173;67719.2655878365;6769.2507697111]
90,1,Raised Guarding (Vigilant),Mound,Adult,{},{},[-6897.252205967903;25352.247967481613;-12611.090205550194]
91,10,Allogroom,Sand Area,Adult,{},{},[41105.83910495043;52151.698986932635;16091.894143082201]
91,14,Playfight,Sand Area,Adult,{},{15;20},[27924.063435912132;53357.046760201454;9818.537138968706]
91,15,Playfight,Sand Area,Adult,{20},{20;14},[24838.003981051967;58808.5582059063;9750.13379293587]
91,19,Dig burrow,Right Sand Area,Adult,{},{},[0.0;0.0;0.0]
91,20,Moving,Sand Area,Adult,{15},{15;14},[26077.833139434457;57158.25659267604;11426.612459726632]
91,1,Raised Guarding (Vigilant),Mound,Adult,{},{},[-6897.252205967903;25352.247967481613;-12611.090205550194]
92,10,Allogroom,Sand Area,Adult,{20},{20},[41105.83910495043;52151.698986932635;16091.894143082201]
92,14,Playfight,Sand Area,Adult,{},{15},[27655.896379999816;55532.85632328689;11338.712442640215]
92,15,Playfight,Sand Area,Adult,{},{14},[24305.17642174661;60613.52271446586;9665.013426657766]
92,19,Dig burrow,Right Sand Area,Adult,{},{},[0.0;0.0;0.0]
92,20,Moving,Sand Area,Adult,{10},{10},[37545.17407338321;52282.00197151303;16674.74181395024]
92,1,Raised Guarding (Vigilant),Mound,Adult,{},{},[-6897.252205967903;25352.247967481613;-12611.090205550194]
93,10,Allogroom,Sand Area,Adult,{20},{20},[41016.5606046319;52154.684919178486;16084.397882178426]
93,14,Playfight,Sand Area,Adult,{},{15},[26893.50969013013;55577.3367084302;10645.527685875073]
93,15,Playfight,Sand Area,Adult,{},{14},[24494.694558665156;60286.304348647594;9557.662777781487]
93,19,Dig burrow,Right Sand Area,Adult,{},{},[0.0;0.0;0.0]
93,20,Moving,Sand Area,Adult,{10},{10},[39583.88504757732;52239.79305307567;17645.929024346173]
93,1,Raised Guarding (Vigilant),Mound,Adult,{},{},[-6897.252205967903;25352.247967481613;-12611.090205550194]
94,10,Allogroom,Sand Area,Adult,{},{20},[41016.5606046319;52154.684919178486;16084.397882178426]
94,14,Moving,Sand Area,Adult,{},{15;20},[27173.55447192304;55200.90338506177;10606.625725782476]
94,15,Moving,Sand Area,Adult,{},{14},[25034.01592874527;59672.66795055568;11853.349032666534]
94,19,Dig burrow,Right Sand Area,Adult,{},{},[0.0;0.0;0.0]
94,20,Moving,Sand Area,Adult,{},{10;14},[34502.76147866249;52557.78876769543;11954.532302767038]
94,1,Raised Guarding (Vigilant),Mound,Adult,{},{},[-6897.252205967903;25352.247967481613;-12611.090205550194]
95,10,Allogroom,Sand Area,Adult,{0},{0;20},[40932.15870130062;52159.4244684726;16074.567691355944]
95,14,Moving,Sand Area,Adult,{},{20},[31321.489725217223;53015.59167633206;11762.290924672037]
95,15,Moving,Sand Area,Adult,{},{},[31193.66115846671;60495.99287192151;26625.018698511645]
95,19,Dig burrow,Right Sand Area,Adult,{},{},[0.0;0.0;0.0]
95,20,Moving,Sand Area,Adult,{},{10;14},[36327.550788372755;52552.794506803155;12047.015263728797]
