Time,ID,Behaviour,Zone,Meerkat type,Close_neighbours,Distant_neighbours,Coordinates
109,8,Moving,Around Mound,Adult,{},{9},[-38990.94836681336;59040.02356079966;-14428.966389922425]
109,0,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17684.152356863022;64846.79980778694;-33374.11596083641]
109,1,Raised Guarding (Vigilant),Mound,Adult,{},{7},[-25199.721162214875;59398.2097505033;-21791.812890022993]
110,7,Raised Guarding (Vigilant),Mound,Adult,{},{1;9},[-28181.607626356184;57971.693986959755;-19344.78100669384]
110,10,Raised Guarding (Vigilant),Mound,Adult,{},{},[-1444.6173316836357;51107.01008027792;-14842.016379237175]
110,9,Raised Guarding (Vigilant),Background,Adult,{},{7},[-33372.931798398495;56519.66421048343;-19373.90252428502]
110,0,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17769.798759311438;64839.35187879205;-33379.40686613321]
110,1,Raised Guarding (Vigilant),Mound,Adult,{},{7},[-25199.721162214875;59398.2097505033;-21791.812890022993]
111,7,Raised Guarding (Vigilant),Mound,Adult,{1;11},{1;11;9},[-28017.926427954808;57987.6661186032;-19333.345128051937]
111,10,Raised Guarding (Vigilant),Mound,Adult,{},{},[-1530.6002630041912;51792.38154978305;-15045.624912403524]
111,9,Raised Guarding (Vigilant),Background,Adult,{11},{11;7},[-33456.33872741461;56503.99749159813;-19453.67056119442]
111,11,Raised Guarding (Vigilant),Background,Adult,{9;7},{9;1;7},[-31732.297710590065;57168.01675708592;-19543.152094572783]
111,0,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17770.309977531433;64828.91282367706;-33469.436307907104]
111,1,Raised Guarding (Vigilant),Mound,Adult,{7},{11;7},[-25199.721162214875;59398.2097505033;-21791.812890022993]
112,7,Raised Guarding (Vigilant),Mound,Adult,{11},{1;11;9},[-28023.785291425884;57993.5880298987;-19414.98503121361]
112,10,Raised Guarding (Vigilant),Mound,Adult,{},{},[-1530.6002630041912;51792.38154978305;-15045.624912403524]
112,9,Raised Guarding (Vigilant),Background,Adult,{11},{11;7},[-33222.980359043926;56555.099884893745;-19444.358225874603]
112,11,Raised Guarding (Vigilant),Background,Adult,{9;7},{9;1;7},[-31732.297710590065;57168.01675708592;-19543.152094572783]
112,0,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17770.309977531433;64828.91282367706;-33469.436307907104]
112,1,Raised Guarding (Vigilant),Mound,Adult,{},{11;7},[-25209.936482310295;59414.56868624687;-21879.43586421013]
113,7,Raised Guarding (Vigilant),Mound,Adult,{11},{1;11},[-28023.785291425884;57993.5880298987;-19414.98503121361]
113,10,Raised Guarding (Vigilant),Mound,Adult,{},{},[-1530.6002630041912;51792.38154978305;-15045.624912403524]
113,11,Raised Guarding (Vigilant),Background,Adult,{7},{1;7},[-31732.297710590065;57168.01675708592;-19543.152094572783]
113,0,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17770.309977531433;64828.91282367706;-33469.436307907104]
113,1,Raised Guarding (Vigilant),Mound,Adult,{},{11;7},[-25209.936482310295;59414.56868624687;-21879.43586421013]
114,7,Raised Guarding (Vigilant),Mound,Adult,{1;11},{1;11},[-28030.07071235031;57999.9452252686;-19493.688483022153]
114,10,Raised Guarding (Vigilant),Mound,Adult,{},{},[-1530.6002630041912;51792.38154978305;-15045.624912403524]
114,11,Raised Guarding (Vigilant),Background,Adult,{7},{1;7},[-31732.297710590065;57168.01675708592;-19543.152094572783]
114,0,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17770.309977531433;64828.91282367706;-33469.436307907104]
114,1,Raised Guarding (Vigilant),Mound,Adult,{7},{11;7},[-25209.936482310295;59414.56868624687;-21879.43586421013]
115,7,Raised Guarding (Vigilant),Mound,Adult,{1;11},{1;11},[-27938.450027449057;57993.75138511881;-19327.03437563777]
115,10,Raised Guarding (Vigilant),Mound,Adult,{},{},[-1530.6002630041912;51792.38154978305;-15045.624912403524]
115,11,Raised Guarding (Vigilant),Background,Adult,{7},{1;7},[-31732.297710590065;57168.01675708592;-19543.152094572783]
115,0,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17770.309977531433;64828.91282367706;-33469.436307907104]
115,1,Raised Guarding (Vigilant),Mound,Adult,{7},{11;7},[-25209.936482310295;59414.56868624687;-21879.43586421013]
116,7,Raised Guarding (Vigilant),Mound,Adult,{11},{1;11},[-28796.983371209353;57837.2248884663;-19363.959663383663]
116,10,Raised Guarding (Vigilant),Mound,Adult,{},{},[-1554.5231674108654;52940.06732469797;-15848.515092745423]
116,11,Raised Guarding (Vigilant),Background,Adult,{7},{1;7},[-31732.297710590065;57168.01675708592;-19543.152094572783]
116,0,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17770.309977531433;64828.91282367706;-33469.436307907104]
116,1,Raised Guarding (Vigilant),Mound,Adult,{},{11;7},[-25209.936482310295;59414.56868624687;-21879.43586421013]
117,7,Raised Guarding (Vigilant),Mound,Adult,{1},{1;11},[-27903.335564807057;58037.34343902767;-20042.31259571016]
117,10,Raised Guarding (Vigilant),Mound,Adult,{},{},[-1584.2653056336567;56554.39638020098;-17074.0382437706]
117,11,Raised Guarding (Vigilant),Background,Adult,{},{1;7},[-31808.26839131117;57146.62106382847;-19544.242106169462]
117,0,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17770.309977531433;64828.91282367706;-33469.436307907104]
117,1,Raised Guarding (Vigilant),Mound,Adult,{7},{11;7},[-25209.936482310295;59414.56868624687;-21879.43586421013]
118,7,Raised Guarding (Vigilant),Mound,Adult,{1},{1;11},[-27903.335564807057;58037.34343902767;-20042.31259571016]
118,10,Raised Guarding (Vigilant),Mound,Adult,{},{},[-1584.2653056336567;56554.39638020098;-17074.0382437706]
118,11,Raised Guarding (Vigilant),Background,Adult,{},{1;7},[-31875.30732667446;57114.0421898365;-19541.400833427906]
118,0,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17770.309977531433;64828.91282367706;-33469.436307907104]
118,1,Raised Guarding (Vigilant),Mound,Adult,{7},{11;7},[-25209.936482310295;59414.56868624687;-21879.43586421013]
119,7,Raised Guarding (Vigilant),Mound,Adult,{1},{1;11},[-27903.335564807057;58037.34343902767;-20042.31259571016]
119,10,Raised Guarding (Vigilant),Mound,Adult,{},{},[-1584.2653056336567;56554.39638020098;-17074.0382437706]
119,11,Raised Guarding (Vigilant),Background,Adult,{},{1;7},[-31808.26839131117;57146.62106382847;-19544.242106169462]
119,0,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17770.309977531433;64828.91282367706;-33469.436307907104]
119,1,Raised Guarding (Vigilant),Mound,Adult,{7},{11;7},[-25219.3151759319;59428.7363967672;-21963.382389232516]
120,7,Raised Guarding (Vigilant),Mound,Adult,{1;11},{1;11},[-27903.335564807057;58037.34343902767;-20042.31259571016]
120,10,Raised Guarding (Vigilant),Mound,Adult,{},{},[-1584.2653056336567;56554.39638020098;-17074.0382437706]
120,11,Moving,Background,Adult,{7},{1;7},[-31732.297710590065;57168.01675708592;-19543.152094572783]
120,0,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17770.309977531433;64828.91282367706;-33469.436307907104]
120,1,Raised Guarding (Vigilant),Mound,Adult,{7},{11;7},[-25219.3151759319;59428.7363967672;-21963.382389232516]
121,7,Raised Guarding (Vigilant),Mound,Adult,{1;11},{1;11},[-27903.335564807057;58037.34343902767;-20042.31259571016]
121,10,Raised Guarding (Vigilant),Mound,Adult,{},{},[-1584.2653056336567;56554.39638020098;-17074.0382437706]
121,11,Moving,Mound,Adult,{1;7},{1;7},[-27578.07523388788;58096.74027219415;-19712.843623533845]
121,0,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17770.309977531433;64828.91282367706;-33469.436307907104]
121,1,Raised Guarding (Vigilant),Mound,Adult,{11;7},{11;7},[-25219.3151759319;59428.7363967672;-21963.382389232516]
122,7,Raised Guarding (Vigilant),Mound,Adult,{1},{1;11},[-27903.335564807057;58037.34343902767;-20042.31259571016]
122,10,Raised Guarding (Vigilant),Mound,Adult,{},{},[-1584.2653056336567;56554.39638020098;-17074.0382437706]
122,11,Moving,Mound,Adult,{1},{1;7},[-24277.15260401368;60072.16687947512;-21438.626640230417]
122,0,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17770.309977531433;64828.91282367706;-33469.436307907104]
122,1,Raised Guarding (Vigilant),Mound,Adult,{11;7},{11;7},[-25219.3151759319;59428.7363967672;-21963.382389232516]
123,7,Raised Guarding (Vigilant),Mound,Adult,{1},{1;11},[-27903.335564807057;58037.34343902767;-20042.31259571016]
123,10,Raised Guarding (Vigilant),Mound,Adult,{},{},[-1584.2653056336567;56554.39638020098;-17074.0382437706]
123,11,Low sitting/standing (stationary),Mound,Adult,{1},{1;7},[-24156.70963496715;60179.36489279568;-21622.156663119793]
123,0,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17770.309977531433;64828.91282367706;-33469.436307907104]
123,1,Raised Guarding (Vigilant),Mound,Adult,{11;7},{11;7},[-25219.3151759319;59428.7363967672;-21963.382389232516]
124,7,Raised Guarding (Vigilant),Mound,Adult,{1},{1;11},[-27903.335564807057;58037.34343902767;-20042.31259571016]
124,10,Raised Guarding (Vigilant),Mound,Adult,{},{},[-1584.2653056336567;56554.39638020098;-17074.0382437706]
124,11,Low sitting/standing (stationary),Mound,Adult,{1},{1;7},[-24156.70963496715;60179.36489279568;-21622.156663119793]
124,0,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17770.309977531433;64828.91282367706;-33469.436307907104]
124,1,Raised Guarding (Vigilant),Mound,Adult,{11;7},{11;7},[-25219.3151759319;59428.7363967672;-21963.382389232516]
125,7,Raised Guarding (Vigilant),Mound,Adult,{1},{1;11},[-27830.665930330753;58056.31666427851;-20117.426945209503]
125,10,Raised Guarding (Vigilant),Mound,Adult,{},{},[-1584.2653056336567;56554.39638020098;-17074.0382437706]
125,11,Low sitting/standing (stationary),Mound,Adult,{1},{1;7},[-24156.70963496715;60179.36489279568;-21622.156663119793]
125,0,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17770.309977531433;64828.91282367706;-33469.436307907104]
125,1,Raised Guarding (Vigilant),Mound,Adult,{11;7},{11;7},[-25219.3151759319;59428.7363967672;-21963.382389232516]
126,7,Raised Guarding (Vigilant),Mound,Adult,{1},{1;11},[-27752.47248968482;58069.60906869173;-20113.682198047638]
126,10,Raised Guarding (Vigilant),Mound,Adult,{},{},[-1584.2653056336567;56554.39638020098;-17074.0382437706]
126,11,Low sitting/standing (stationary),Mound,Adult,{1},{1;7},[-24156.70963496715;60179.36489279568;-21622.156663119793]
126,0,Low sitting/standing (stationary),Mound,Adult,{},{},[-17409.384578600526;64769.969536185265;-33589.97677093744]
126,1,Raised Guarding (Vigilant),Mound,Adult,{11;7},{11;7},[-25219.3151759319;59428.7363967672;-21963.382389232516]
127,7,Raised Guarding (Vigilant),Mound,Adult,{1},{1;11},[-27675.8527251333;58082.55921408534;-20109.814980894327]
127,10,Raised Guarding (Vigilant),Mound,Adult,{},{},[-1584.2653056336567;56554.39638020098;-17074.0382437706]
127,11,Moving,Mound,Adult,{1},{1;7},[-24073.970442429185;60441.12795510888;-21215.56430953741]
127,0,Low sitting/standing (stationary),Mound,Adult,{},{},[-17675.689759284258;64781.95975166559;-33623.5610974133]
127,1,Raised Guarding (Vigilant),Mound,Adult,{11;7},{11;7},[-25229.26936569065;59444.46822452545;-22050.85796674341]
128,7,Raised Guarding (Vigilant),Mound,Adult,{1},{1},[-27594.67785334587;58096.85308596492;-20106.320770852268]
128,10,Raised Guarding (Vigilant),Mound,Adult,{},{},[-1584.2653056336567;56554.39638020098;-17074.0382437706]
128,11,Moving,Mound,Adult,{},{1},[-22668.334940113127;65435.64039579779;-24064.3669143226]
128,0,Low sitting/standing (stationary),Mound,Adult,{},{},[-17675.689759284258;64781.95975166559;-33623.5610974133]
128,1,Raised Guarding (Vigilant),Mound,Adult,{7},{11;7},[-25229.26936569065;59444.46822452545;-22050.85796674341]
129,7,Raised Guarding (Vigilant),Mound,Adult,{1},{1},[-27599.43593597412;58094.138164520264;-20185.27229118347]
129,10,Raised Guarding (Vigilant),Mound,Adult,{},{},[-1584.2653056336567;56554.39638020098;-17074.0382437706]
129,11,Low sitting/standing (stationary),Mound,Adult,{},{1},[-22603.080549459904;65504.57183652371;-24170.370967291296]
129,0,Low sitting/standing (stationary),Mound,Adult,{},{},[-17680.510312706232;64812.349302858114;-33547.12331274152]
129,1,Raised Guarding (Vigilant),Mound,Adult,{7},{11;7},[-25229.26936569065;59444.46822452545;-22050.85796674341]
130,7,Raised Guarding (Vigilant),Mound,Adult,{1},{1},[-27524.79418761283;58122.30773204565;-20186.614642698318]
130,10,Raised Guarding (Vigilant),Mound,Adult,{},{},[-1584.2653056336567;56554.39638020098;-17074.0382437706]
130,11,Low sitting/standing (stationary),Mound,Adult,{},{1},[-22603.080549459904;65504.57183652371;-24170.370967291296]
130,0,Low sitting/standing (stationary),Mound,Adult,{},{},[-17680.510312706232;64812.349302858114;-33547.12331274152]
130,1,Raised Guarding (Vigilant),Mound,Adult,{7},{11;7},[-25229.26936569065;59444.46822452545;-22050.85796674341]
131,7,Raised Guarding (Vigilant),Mound,Adult,{1},{1},[-27675.8527251333;58082.55921408534;-20109.814980894327]
131,10,Raised Guarding (Vigilant),Mound,Adult,{},{},[-1584.2653056336567;56554.39638020098;-17074.0382437706]
131,11,Low sitting/standing (stationary),Mound,Adult,{},{1},[-22535.006641998887;65564.15145111084;-24186.339390218258]
131,0,Low sitting/standing (stationary),Mound,Adult,{},{},[-17770.309977531433;64828.91282367706;-33469.436307907104]
131,1,Raised Guarding (Vigilant),Mound,Adult,{7},{11;7},[-25229.26936569065;59444.46822452545;-22050.85796674341]
132,7,Low sitting/standing (stationary),Mound,Adult,{1},{1},[-27456.204431921244;58146.854932665825;-20266.653000876307]
132,10,Raised Guarding (Vigilant),Mound,Adult,{},{},[-1584.2653056336567;56554.39638020098;-17074.0382437706]
132,11,Low sitting/standing (stationary),Mound,Adult,{},{1},[-22535.006641998887;65564.15145111084;-24186.339390218258]
132,0,Low sitting/standing (stationary),Mound,Adult,{},{},[-17770.309977531433;64828.91282367706;-33469.436307907104]
132,1,Raised Guarding (Vigilant),Mound,Adult,{7},{11;7},[-25229.26936569065;59444.46822452545;-22050.85796674341]
133,7,Low sitting/standing (stationary),Mound,Adult,{1},{1},[-27456.204431921244;58146.854932665825;-20266.653000876307]
133,10,Raised Guarding (Vigilant),Mound,Adult,{},{},[-1478.0947027462535;55185.899133592844;-16659.023053735495]
133,11,Low sitting/standing (stationary),Mound,Adult,{},{1},[-22535.006641998887;65564.15145111084;-24186.339390218258]
133,0,Low sitting/standing (stationary),Mound,Adult,{},{},[-17770.309977531433;64828.91282367706;-33469.436307907104]
133,1,Raised Guarding (Vigilant),Mound,Adult,{7},{11;7},[-25229.26936569065;59444.46822452545;-22050.85796674341]
134,7,Low sitting/standing (stationary),Mound,Adult,{1},{1},[-27456.204431921244;58146.854932665825;-20266.653000876307]
134,10,Raised Guarding (Vigilant),Mound,Adult,{},{},[-1368.3996831225231;53524.414612710476;-16152.473874032497]
134,11,Low sitting/standing (stationary),Mound,Adult,{},{1},[-22535.006641998887;65564.15145111084;-24186.339390218258]
134,0,Low sitting/standing (stationary),Mound,Adult,{},{},[-17770.309977531433;64828.91282367706;-33469.436307907104]
134,1,Raised Guarding (Vigilant),Mound,Adult,{7},{11;7},[-25229.26936569065;59444.46822452545;-22050.85796674341]
135,7,Low sitting/standing (stationary),Mound,Adult,{1},{1},[-27456.204431921244;58146.854932665825;-20266.653000876307]
135,10,Raised Guarding (Vigilant),Mound,Adult,{},{},[-1269.935521569103;52163.377709150314;-15739.121570751071]
135,11,Raised Guarding (Vigilant),Mound,Adult,{},{1},[-22535.006641998887;65564.15145111084;-24186.339390218258]
135,0,Low sitting/standing (stationary),Mound,Adult,{},{},[-17858.606732308865;64827.56341671944;-33476.27503037453]
135,1,Raised Guarding (Vigilant),Mound,Adult,{7},{11;7},[-25229.26936569065;59444.46822452545;-22050.85796674341]
136,7,Low sitting/standing (stationary),Mound,Adult,{1},{1},[-27456.204431921244;58146.854932665825;-20266.653000876307]
136,10,Raised Guarding (Vigilant),Mound,Adult,{},{},[-1269.935521569103;52163.377709150314;-15739.121570751071]
136,11,Raised Guarding (Vigilant),Mound,Adult,{},{1},[-22670.158833842725;65440.2376428023;-24155.840225324035]
136,0,Low sitting/standing (stationary),Mound,Adult,{},{},[-17858.606732308865;64827.56341671944;-33476.27503037453]
136,1,Raised Guarding (Vigilant),Mound,Adult,{7},{11;7},[-25229.26936569065;59444.46822452545;-22050.85796674341]
137,7,Raised Guarding (Vigilant),Mound,Adult,{1},{1},[-27187.149486256763;58285.407676652074;-20358.643906438723]
137,10,Raised Guarding (Vigilant),Mound,Adult,{},{},[-1179.9948298968375;51158.958951473236;-15433.408149369061]
137,11,Raised Guarding (Vigilant),Mound,Adult,{},{1},[-22736.021838141605;65363.136269047856;-24136.677500177175]
137,0,Low sitting/standing (stationary),Mound,Adult,{},{},[-17858.606732308865;64827.56341671944;-33476.27503037453]
137,1,Raised Guarding (Vigilant),Mound,Adult,{7},{11;7},[-25229.26936569065;59444.46822452545;-22050.85796674341]
138,7,Raised Guarding (Vigilant),Mound,Adult,{1},{1},[-27200.529910501093;58291.52699993551;-20601.089225053787]
138,10,Raised Guarding (Vigilant),Mound,Adult,{},{},[-1106.1084051110083;50655.86667615175;-15276.839007145725]
138,11,Raised Guarding (Vigilant),Mound,Adult,{},{1},[-22789.872077437118;65271.70535328984;-24022.43933307752]
138,0,Low sitting/standing (stationary),Mound,Adult,{},{},[-17858.606732308865;64827.56341671944;-33476.27503037453]
138,1,Raised Guarding (Vigilant),Mound,Adult,{7},{11;7},[-25229.26936569065;59444.46822452545;-22050.85796674341]
139,7,Raised Guarding (Vigilant),Mound,Adult,{1},{1},[-27195.42951060459;58293.01854835451;-20521.449373165146]
139,10,Raised Guarding (Vigilant),Mound,Adult,{},{},[-1169.6195289939642;50638.3231318295;-15211.483972560614]
139,11,Raised Guarding (Vigilant),Mound,Adult,{},{1},[-22783.648393174633;65264.14964136481;-23930.003751892596]
139,0,Low sitting/standing (stationary),Mound,Adult,{},{},[-17858.606732308865;64827.56341671944;-33476.27503037453]
139,1,Raised Guarding (Vigilant),Mound,Adult,{7},{11;7},[-25229.26936569065;59444.46822452545;-22050.85796674341]
140,7,Raised Guarding (Vigilant),Mound,Adult,{1},{1},[-27192.884135743603;58293.149207666516;-20441.419097565114]
140,10,Raised Guarding (Vigilant),Mound,Adult,{},{},[-1169.6195289939642;50638.3231318295;-15211.483972560614]
140,11,Raised Guarding (Vigilant),Mound,Adult,{},{1},[-22844.05921613425;65183.17595843971;-23823.231677815318]
140,0,Low sitting/standing (stationary),Mound,Adult,{},{},[-17858.606732308865;64827.56341671944;-33476.27503037453]
140,1,Raised Guarding (Vigilant),Mound,Adult,{7},{11;7},[-25229.26936569065;59444.46822452545;-22050.85796674341]
141,7,Raised Guarding (Vigilant),Mound,Adult,{1},{1},[-27192.884135743603;58293.149207666516;-20441.419097565114]
141,10,Raised Guarding (Vigilant),Mound,Adult,{},{},[-1235.7835858701728;50805.205834016204;-15263.627588475123]
141,11,Raised Guarding (Vigilant),Mound,Adult,{},{1},[-22913.468836624175;65127.34252334386;-23808.80321958661]
