Time,ID,Behaviour,Zone,Meerkat type,Close_neighbours,Distant_neighbours,Coordinates
191,17,Moving,Foraging,Adult,{21},{21;13},[16187.885365275666;43694.33905466646;-17502.9480978325]
191,21,High sitting/standing (Vigilant),Foraging,Adult,{17},{17},[13552.196419838816;43533.542851015925;-17320.661448061466]
191,13,Low sitting/standing (stationary),Waiting Area,Adult,{},{17},[22630.06628246233;48214.414032533765;-17311.637770865113]
194,17,Moving,Waiting Area,Adult,{},{},[19883.297384157777;45033.62969169021;-16852.546887762845]
195,17,Low sitting/standing (stationary),Waiting Area,Adult,{23},{25;24;23},[18760.35272143036;44184.56282969564;-16635.191161278635]
195,23,Low sitting/standing (stationary),Foraging,Adult,{17;24},{27;17;24;25},[16416.53550876677;44145.59045338631;-16847.99219569564]
195,24,High sitting/standing (Vigilant),Foraging,Adult,{23},{25;27;17;23},[13733.444996163249;43553.305324584246;-17301.642279669642]
195,27,Moving,Foraging,Adult,{},{25;24;23},[9152.99571160227;43341.77286082506;-16733.362368419766]
195,25,Low sitting/standing (stationary),Waiting Area,Adult,{},{27;17;24;23},[12084.675554975867;47820.44869949669;-16546.968171708286]
196,17,Low sitting/standing (stationary),Foraging,Adult,{},{24;28},[17843.21503083408;43967.37734955549;-16998.98037432134]
196,24,High sitting/standing (Vigilant),Foraging,Adult,{28},{17;28},[13791.063130274415;43551.313834391534;-17310.510814204812]
196,28,Low sitting/standing (stationary),Waiting Area,Adult,{24},{17;24},[11448.41146852076;44972.45347903296;-15934.53936658986]
197,17,Low sitting/standing (stationary),Foraging,Adult,{24},{24;28},[17293.970005989075;43948.746852874756;-16950.796882629395]
197,23,Moving,Waiting Area,Adult,{},{},[29476.558280790225;50213.39273528382;-9275.39786578808]
197,24,High sitting/standing (Vigilant),Foraging,Adult,{17;28},{17;28},[13791.063130274415;43551.313834391534;-17310.510814204812]
197,28,Low sitting/standing (stationary),Waiting Area,Adult,{24},{17;24},[11448.41146852076;44972.45347903296;-15934.53936658986]
198,17,Low sitting/standing (stationary),Foraging,Adult,{24},{24;28},[17293.970005989075;43948.746852874756;-16950.796882629395]
198,23,Moving,Waiting Area,Adult,{},{},[31497.04733374715;50498.14996486902;-7618.24912237376]
198,24,High sitting/standing (Vigilant),Foraging,Adult,{17;28},{17;28},[13791.063130274415;43551.313834391534;-17310.510814204812]
198,28,High sitting/standing (Vigilant),Waiting Area,Adult,{24},{17;24},[11448.41146852076;44972.45347903296;-15934.53936658986]
199,17,Low sitting/standing (stationary),Foraging,Adult,{24},{24;23},[17293.970005989075;43948.746852874756;-16950.796882629395]
199,23,Moving,Waiting Area,Adult,{},{17},[23435.843020169064;48087.53482939303;-17696.230737352744]
199,24,High sitting/standing (Vigilant),Foraging,Adult,{17},{17},[13791.063130274415;43551.313834391534;-17310.510814204812]
200,17,Low sitting/standing (stationary),Foraging,Adult,{24},{24;23},[17293.970005989075;43948.746852874756;-16950.796882629395]
200,23,Moving,Waiting Area,Adult,{},{17},[22821.175373464823;48062.99802994728;-17437.321575075388]
200,24,High sitting/standing (Vigilant),Foraging,Adult,{17},{17},[13791.063130274415;43551.313834391534;-17310.510814204812]
200,29,Moving,Foraging,Adult,{},{},[-1546.17485633865;44759.2622692585;-13344.895763337612]
201,29,Moving,Foraging,Adult,{},{30},[3091.6407175534405;46784.86093161255;-15294.711753427982]
201,30,Moving,Waiting Area,Adult,{},{29},[7238.472289508209;47820.903012529016;-14843.531380381435]
202,29,Foraging,Waiting Area,Adult,{30},{30},[4185.6711532431655;47664.705944318324;-13989.468870999292]
202,30,Foraging,Waiting Area,Adult,{29},{29},[7274.096285616979;47864.68134106696;-14613.974963519722]
203,29,Foraging,Waiting Area,Adult,{30},{30},[4006.551997701172;47638.90080316365;-13956.844878092408]
203,30,Foraging,Waiting Area,Adult,{29},{29},[7274.096285616979;47864.68134106696;-14613.974963519722]
203,32,Moving,Waiting Area,Adult,{},{},[27580.902958989143;50445.86410623789;-8870.64909273386]
204,29,Foraging,Waiting Area,Adult,{30},{30},[4325.341016260441;47728.00819515437;-13902.263991286978]
204,30,Foraging,Waiting Area,Adult,{29},{29},[7274.096285616979;47864.68134106696;-14613.974963519722]
204,33,Moving,Waiting Area,Adult,{},{},[20916.587925463915;49862.804292440414;-10613.267697036266]
205,29,Foraging,Waiting Area,Adult,{30},{31;30},[4524.875395596027;47817.01428318024;-13831.657879590988]
205,30,Foraging,Waiting Area,Adult,{31;29},{31;29},[7564.833370734006;47821.23311543465;-14643.526474297047]
205,32,Moving,Waiting Area,Adult,{},{},[18004.782678186893;49888.09959585965;-10416.250149462372]
205,34,Foraging,Waiting Area,Adult,{},{},[23377.72118754685;48945.50401747227;-16783.76195758581]
205,35,Moving,Background,Adult,{},{},[39464.273391634226;41027.18292580545;-11060.617812704295]
205,31,Moving,Waiting Area,Adult,{30},{30;29},[10944.918473005295;49308.99111288041;-15066.883377371356]
206,29,Foraging,Waiting Area,Adult,{30},{30},[4353.506971795112;47809.499971330166;-13744.158850934356]
206,30,Foraging,Waiting Area,Adult,{29},{31;29},[8119.713476836681;47851.24459171295;-14609.440275967121]
206,32,Moving,Waiting Area,Adult,{},{34;31},[18442.8944638595;49789.90192015469;-10914.771235937253]
206,34,Foraging,Waiting Area,Adult,{},{32},[23943.914824604988;49191.955345869064;-16484.67026615143]
206,31,Foraging,Waiting Area,Adult,{},{32;30},[13042.392978838645;48656.608446557075;-15672.028972987086]
206,36,Low sitting/standing (stationary),Foraging,Adult,{},{},[24471.205011710525;39466.9344727546;-23875.382831521332]
207,29,Foraging,Waiting Area,Adult,{},{30},[4233.548782426864;47769.500379264355;-13715.335014492273]
207,30,Foraging,Waiting Area,Adult,{},{31;29},[8708.995498165488;48155.792614519596;-14283.153420388699]
207,34,Foraging,Waiting Area,Adult,{},{},[24024.530288219452;49113.50843715668;-16748.249376416206]
207,33,Moving,Waiting Area,Adult,{},{},[66442.42393136024;51469.411304175854;5863.479931905866]
207,35,Foraging,Background,Adult,{},{},[79329.30626869202;53831.28727307916;8383.788386918604]
207,31,Foraging,Waiting Area,Adult,{},{30},[13674.277768522501;48761.174538850784;-16062.8337867558]
207,36,Low sitting/standing (stationary),Foraging,Adult,{},{},[24404.533975213766;39354.92461374402;-24119.783041462302]
208,29,Foraging,Waiting Area,Adult,{},{30},[4061.9431049050763;47760.88732646406;-13629.640740465373]
208,30,Foraging,Waiting Area,Adult,{},{31;29},[9186.288538989611;48208.978633366525;-14496.41221824754]
208,34,Foraging,Waiting Area,Adult,{},{},[23826.571580473334;49039.28705395013;-17025.32237847522]
208,33,Foraging,Waiting Area,Adult,{},{},[66882.53117644042;52027.5118034333;6683.333361565601]
208,35,Foraging,Background,Adult,{},{},[79261.17962837219;54234.67047166824;8860.517759680748]
208,31,Foraging,Waiting Area,Adult,{},{30},[14520.787802819163;49009.38759722561;-16078.763769087382]
208,36,Low sitting/standing (stationary),Foraging,Adult,{},{},[24404.533975213766;39354.92461374402;-24119.783041462302]
209,29,Foraging,Waiting Area,Adult,{},{30},[4040.841344775632;47850.70755702257;-13402.900612674654]
209,30,Foraging,Waiting Area,Adult,{},{31;29},[10452.530476801097;49202.802875339985;-14704.044193945825]
209,34,Foraging,Waiting Area,Adult,{},{},[23826.571580473334;49039.28705395013;-17025.32237847522]
209,33,Foraging,Waiting Area,Adult,{},{},[65491.883754849434;52217.86620779708;7057.928194634151]
209,35,Foraging,Background,Adult,{},{},[78268.7056723237;54098.28049579263;8643.146106541157]
209,31,Foraging,Waiting Area,Adult,{},{30},[14761.439899666235;49082.45721916109;-15815.235688000917]
210,29,Foraging,Waiting Area,Adult,{},{30},[3974.8808386959136;47693.37671285868;-13781.594682067633]
210,30,Foraging,Waiting Area,Adult,{},{31;29},[11265.845361115411;49256.64130537212;-14910.408162793145]
210,34,Foraging,Waiting Area,Adult,{},{},[23826.571580473334;49039.28705395013;-17025.32237847522]
210,33,Foraging,Waiting Area,Adult,{},{},[64770.83531141281;52091.49223005772;7077.151096880436]
210,35,Foraging,Background,Adult,{},{},[78184.73424696922;54113.24453794956;8653.534570664167]
210,31,Foraging,Waiting Area,Adult,{},{30},[15258.768697721884;49233.24882463366;-15875.016718635336]
211,29,Foraging,Waiting Area,Adult,{},{30},[3928.8596740223;47844.84068515897;-13325.400366040878]
211,30,Foraging,Waiting Area,Adult,{},{31;29},[10623.639714766294;49260.22668655217;-15002.502143487334]
211,32,Foraging,Waiting Area,Adult,{},{34},[27874.33629465103;49088.97167348862;-17008.663335323334]
211,34,Foraging,Waiting Area,Adult,{},{32;31},[23826.571580473334;49039.28705395013;-17025.32237847522]
211,33,Foraging,Waiting Area,Adult,{},{},[64039.69915723801;52063.207751750946;7032.929679274559]
211,35,Foraging,Background,Adult,{},{},[78001.64736267924;54133.16773040593;8676.44352677092]
211,31,Foraging,Waiting Area,Adult,{},{34;30},[16306.38472036831;49064.82446369529;-15878.511213677004]
212,29,Foraging,Waiting Area,Adult,{},{30},[3270.3688235136215;47787.84821999818;-13280.131867121905]
212,30,Foraging,Waiting Area,Adult,{},{31;29},[10194.961251205765;48955.17575091869;-14790.39993869327]
212,34,Foraging,Waiting Area,Adult,{},{31},[23826.571580473334;49039.28705395013;-17025.32237847522]
212,33,Foraging,Waiting Area,Adult,{},{},[63875.63138341904;52095.231191158295;7132.6066442132]
212,35,Foraging,Background,Adult,{},{},[77430.48429879546;53909.591654248536;8486.45718040131]
212,31,Foraging,Waiting Area,Adult,{},{34;30},[16749.349572464824;48996.19486372918;-15741.248875057325]
213,29,Foraging,Waiting Area,Adult,{},{30},[3491.5045927762985;47623.15357351303;-13756.826627492905]
213,30,Foraging,Waiting Area,Adult,{},{31;29},[10194.961251205765;48955.17575091869;-14790.39993869327]
213,33,Foraging,Waiting Area,Adult,{},{},[63665.16316866875;52108.33886539936;7146.845162630081]
213,35,Foraging,Background,Adult,{},{},[76817.10370388627;53667.32622656971;8210.84079560265]
213,31,Foraging,Waiting Area,Adult,{},{30},[17173.69655790925;48882.99359822273;-15654.94898751378]
214,29,Foraging,Waiting Area,Adult,{},{30},[3383.5047170482576;47626.0127928853;-13682.440723910928]
214,30,Foraging,Waiting Area,Adult,{},{31;29},[10356.904199639335;49076.056185387075;-14720.545307291672]
214,33,Foraging,Waiting Area,Adult,{},{},[62901.53262138367;52359.88728952408;7487.758937656879]
214,35,Foraging,Waiting Area,Adult,{},{},[75845.51118403673;53732.96628810465;8391.78305560723]
214,31,Foraging,Waiting Area,Adult,{},{30},[17588.91371075809;48962.767455130816;-15744.843528740108]
215,29,Foraging,Waiting Area,Adult,{},{30},[3420.330440451624;47740.88935356215;-13473.461596880108]
215,30,Foraging,Waiting Area,Adult,{},{31;29},[10517.484671141021;49243.65752655268;-14789.29654585477]
215,33,Foraging,Waiting Area,Adult,{},{},[62035.195605870336;52526.601899817586;7814.113335925154]
215,35,Foraging,Waiting Area,Adult,{},{},[75551.65826135129;53820.60666825995;8527.39863304235]
215,31,Foraging,Waiting Area,Adult,{},{30},[17928.797136880457;49034.92752619088;-15953.53257298842]
216,29,Foraging,Waiting Area,Adult,{},{30},[3775.4545283913612;47769.18479013443;-13529.071220338345]
216,30,Foraging,Waiting Area,Adult,{},{31;29},[10640.9693223238;49243.81477975845;-14807.510979175568]
216,33,Foraging,Waiting Area,Adult,{},{},[61120.976978614926;52654.69146332145;8133.698626350611]
216,35,Foraging,Waiting Area,Adult,{},{},[74791.54012298584;53698.76225566864;8379.853224515915]
216,31,Foraging,Waiting Area,Adult,{},{30},[17858.392005175352;49018.63758095354;-15937.536014126614]
216,37,Moving,Waiting Area,Adult,{},{},[67156.49180984497;59687.75300550461;38062.97532606125]
217,29,Foraging,Waiting Area,Adult,{},{30},[4192.053978012409;47804.93020314723;-13596.731928484514]
217,30,Foraging,Waiting Area,Adult,{},{31;29},[10707.67548167333;49261.10888941586;-14823.150943201035]
217,33,Foraging,Waiting Area,Adult,{},{},[60365.58808064461;52598.72595524043;8084.507629557513]
217,35,Foraging,Waiting Area,Adult,{},{},[74842.24217772484;53799.70341205597;8486.983545064926]
217,31,Foraging,Waiting Area,Adult,{},{30},[17793.27448842302;49015.95280908048;-15925.968942411244]
217,37,Moving,Waiting Area,Adult,{},{},[22450.77570182085;53942.20124280453;14860.999049052596]
218,29,Low sitting/standing (stationary),Waiting Area,Adult,{},{30},[3870.563028979581;47843.7040014863;-13317.575457168743]
218,30,Foraging,Waiting Area,Adult,{},{29},[9842.038958095014;48657.67453339696;-14529.564447510988]
218,34,Foraging,Waiting Area,Adult,{},{31},[23463.10990974307;48857.13057017326;-16912.507451564074]
218,33,Foraging,Waiting Area,Adult,{},{},[60474.24948295578;52596.03316118568;8076.190357251558]
218,35,Foraging,Waiting Area,Adult,{},{},[74830.35276001692;53924.8624856621;8695.492890771478]
218,31,Foraging,Waiting Area,Adult,{},{34},[17793.27448842302;49015.95280908048;-15925.968942411244]
218,37,Foraging,Waiting Area,Adult,{},{},[24416.69295015931;53877.36483600736;12463.608097054064]
219,29,Foraging,Waiting Area,Adult,{},{30},[3617.236315559596;47880.19853568077;-12983.876398697495]
219,30,Foraging,Waiting Area,Adult,{},{29},[9548.920945805497;48415.771960336715;-14417.828989152797]
219,33,Foraging,Waiting Area,Adult,{},{},[60684.66323313117;52586.633804023266;8062.675244290382]
219,35,Foraging,Waiting Area,Adult,{},{},[75330.45849558711;54230.190751969814;9087.70019935444]
219,31,Foraging,Waiting Area,Adult,{},{},[17656.168248176575;48997.09265846014;-15896.076862752438]
219,37,Foraging,Waiting Area,Adult,{},{},[26681.07895179093;53854.58440335095;11840.040255874395]
220,29,Foraging,Waiting Area,Adult,{},{30},[3732.929672598839;47933.741421699524;-12584.284464120865]
220,30,Foraging,Waiting Area,Adult,{},{31;29},[10218.315337942913;49001.43106677383;-14680.075947638601]
220,33,Foraging,Waiting Area,Adult,{},{},[60793.49941128492;52582.53947892785;8055.767022579908]
220,35,Foraging,Waiting Area,Adult,{},{},[75749.98329126835;54479.20047777891;9476.19468344748]
220,31,Foraging,Waiting Area,Adult,{},{30},[17656.168248176575;48997.09265846014;-15896.076862752438]
220,37,Foraging,Waiting Area,Adult,{},{},[26986.812798142433;53886.41033491492;12181.998451393098]
221,29,Foraging,Waiting Area,Adult,{},{30},[4159.803295885213;48006.87983632088;-12599.944727281108]
221,30,Foraging,Waiting Area,Adult,{},{31;29},[10767.032162189484;49285.718225479126;-14904.911891460419]
221,33,Foraging,Waiting Area,Adult,{},{},[60580.16283480823;52592.41424904764;8069.511824132875]
221,35,Foraging,Waiting Area,Adult,{},{},[76645.31533946842;54093.55000338331;8775.3458753936]
221,31,Foraging,Waiting Area,Adult,{},{30},[17500.405495405197;48919.929744541645;-15849.1086114645]
221,37,Foraging,Waiting Area,Adult,{},{},[27207.933196783066;53937.75140619278;12821.833657741547]
222,29,Foraging,Waiting Area,Adult,{},{30},[4278.892474178225;48031.983634676784;-12621.610649360344]
222,30,Foraging,Waiting Area,Adult,{},{31;29},[10851.693468749523;49324.66803359985;-14798.068312942982]
222,33,Foraging,Waiting Area,Adult,{},{},[60143.95420277119;52601.25687670708;8094.9387243539095]
222,35,Foraging,Background,Adult,{},{},[77199.10701297224;53834.75126314908;8397.346285494044]
222,31,Foraging,Waiting Area,Adult,{},{30},[17256.50946221873;48851.67563703656;-16048.804072484374]
222,37,Foraging,Waiting Area,Adult,{},{},[27703.9504853487;53971.28065878153;12934.517921231687]
223,29,Foraging,Waiting Area,Adult,{},{30},[4409.6969883730635;48075.96504813433;-12589.778336025774]
223,30,Foraging,Waiting Area,Adult,{},{31;29},[10800.63085499499;49280.76369456202;-14586.804004270583]
223,33,Foraging,Waiting Area,Adult,{},{},[59702.511577665806;52604.07903474569;8119.191657010466]
223,35,Foraging,Background,Adult,{},{},[76554.34720027447;53837.36437663436;8451.835743524134]
223,31,Foraging,Waiting Area,Adult,{},{30},[17149.452353164554;48794.69292521477;-16275.117764547467]
